比赛时间,比赛ID,联赛名称,主队,客队,主队（让球）vs客队,半场比分,全场比分,总进球数,胜赔率,平赔率,负赔率
2022/7/17,周日001,日职,东京FC,磐田喜悦,东京FC（-1）vs磐田喜悦,'2:0,'2:0,2,1.7,3.35,3.95
2022/7/17,周六035,美职足,科罗拉多急流,洛杉矶银河,科罗拉多急流（-1）vs洛杉矶银河,'1:0,'2:0,2,1.8,3.6,3.28
2022/7/17,周六034,美职足,达拉斯FC,奥斯汀FC,达拉斯FC（-1）vs奥斯汀FC,'1:0,'1:1,2,1.81,3.55,3.3
2022/7/17,周六033,美职足,迈阿密国际,夏洛特FC,迈阿密国际（-1）vs夏洛特FC,'0:2,'3:2,5,2.06,3.2,2.93
2022/7/17,周六032,美职足,芝加哥火焰,西雅图海湾人,芝加哥火焰（-1）vs西雅图海湾人,'1:0,'1:0,1,1.92,3.3,3.17
2022/7/17,周六031,美职足,明尼苏达联,华盛顿联,明尼苏达联（-1）vs华盛顿联,'1:0,'2:0,2,1.51,4.05,4.4
2022/7/17,周六030,美职足,蒙特利尔CF,多伦多FC,蒙特利尔CF（-1）vs多伦多FC,'0:0,'1:0,1,1.41,4.3,5.05
2022/7/17,周六029,美职足,费城联合,新英格兰革命,费城联合（-1）vs新英格兰革命,'0:0,'2:1,3,1.68,3.55,3.85
2022/7/17,周六028,德乙,马格德堡,杜塞尔多夫,马格德堡（+1）vs杜塞尔多夫,'0:1,'1:2,3,2.47,3.15,2.4
2022/7/17,周六027,俄超,格罗兹尼,莫斯科斯巴达,格罗兹尼（-1）vs莫斯科斯巴达,'1:0,'1:1,2,2.35,3.1,2.56
2022/7/17,周六026,挪超,汉坎,博德闪耀,汉坎（+1）vs博德闪耀,'0:0,'0:2,2,3.8,3.7,1.65
2022/7/18,周一001,日乙,熊本深红,山口雷诺法,熊本深红（-1）vs山口雷诺法,'0:0,'1:0,1,1.65,3.45,4.1
2022/7/18,周日031,美职足,波特兰伐木工,温哥华白帽,波特兰伐木工（-1）vs温哥华白帽,'0:1,'1:1,2,1.47,4,4.8
2022/7/18,周日030,美职足,皇家盐湖城,堪萨斯城竞技,皇家盐湖城（-1）vs堪萨斯城竞技,'0:0,'3:0,3,1.62,3.45,4.3
2022/7/18,周日029,美职足,圣何塞地震,休斯敦迪纳摩,圣何塞地震（-1）vs休斯敦迪纳摩,'0:0,'1:2,3,1.86,3.58,3.1
2022/7/18,周日028,美职足,纳什维尔,洛杉矶FC,纳什维尔（-1）vs洛杉矶FC,'1:1,'1:2,3,2.36,3.26,2.45
2022/7/18,周日027,美职足,哥伦布机员,辛辛那提FC,哥伦布机员（-1）vs辛辛那提FC,'1:0,'2:0,2,1.61,3.65,4.1
2022/7/18,周日026,美职足,纽约红牛,纽约城,纽约红牛（-1）vs纽约城,'0:0,'0:1,1,2.18,3.4,2.6
2022/7/18,周日025,美职足,亚特兰大联,奥兰多城,亚特兰大联（-1）vs奥兰多城,'0:1,'1:1,2,1.73,3.65,3.5
2022/7/18,周日024,挪超,奥勒松,罗森博格,奥勒松（+1）vs罗森博格,'0:0,'0:0,0,2.75,3.3,2.12
2022/7/18,周日023,俄超,克拉斯诺达尔,沃罗涅日火炬,克拉斯诺达尔（-1）vs沃罗涅日火炬,'2:1,'2:2,4,1.53,3.55,4.9
2022/7/18,周日022,俄超,莫斯科迪纳摩,罗斯托夫,莫斯科迪纳摩（-1）vs罗斯托夫,'1:0,'1:1,2,1.63,3.45,4.25
2022/7/18,周日021,挪超,莫尔德,海于格松,莫尔德（-1）vs海于格松,'0:0,'1:0,1,1.25,5,7.2
2022/7/18,周日020,挪超,萨尔普斯堡,瓦勒伦加,萨尔普斯堡（-1）vs瓦勒伦加,'0:1,'0:1,1,1.8,3.7,3.2
2022/7/18,周日019,挪超,奥德,利勒斯特罗姆,奥德（+1）vs利勒斯特罗姆,'0:0,'1:2,3,2.58,3.2,2.28
2022/7/18,周日017,挪超,维京,克里斯蒂安松,维京（-1）vs克里斯蒂安松,'0:0,'2:1,3,1.27,4.95,6.75
2022/7/19,周二001,女四强赛,日本女足,韩国女足,日本女足（-1）vs韩国女足,'1:0,'2:1,3,1.56,3.6,4.55
2022/7/19,周一003,瑞超,松兹瓦尔,赫根,松兹瓦尔（+1）vs赫根,'1:1,'1:5,6,5.5,4.3,1.38
2022/7/19,周一002,瑞超,瓦尔贝里,赫尔辛堡,瓦尔贝里（-1）vs赫尔辛堡,'0:0,'0:0,0,2.1,3.03,3
2022/7/20,周二005,欧冠,林菲尔德,博德闪耀,林菲尔德（+1）vs博德闪耀,'0:0,'1:0,1,6.15,4.05,1.37
2022/7/20,周二004,欧冠,中日德兰,AEK拉纳卡,中日德兰（-1）vsAEK拉纳卡,'0:0,'1:1,2,1.24,4.55,8.9
2022/7/20,周二003,欧冠,卡拉巴赫,苏黎世,卡拉巴赫（-1）vs苏黎世,'2:0,'3:2,5,1.97,3.05,3.3
2022/7/21,周三005,欧冠,马里博尔,谢里夫,马里博尔（-1）vs谢里夫,'0:0,'0:0,0,2.65,2.75,2.51
2022/7/21,周三004,欧冠,海法马卡比,奥林匹亚科斯,海法马卡比（+1）vs奥林匹亚科斯,'0:1,'1:1,2,2.82,2.83,2.32
2022/7/21,周三003,欧冠,赫尔辛基,比尔森,赫尔辛基（+1）vs比尔森,'0:1,'1:2,3,4.1,3.1,1.75
2022/7/22,周四002,巴甲,米内罗美洲,帕尔梅拉斯,米内罗美洲（+1）vs帕尔梅拉斯,'0:0,'0:1,1,5,3.4,1.55
2022/7/22,周四001,巴甲,库亚巴,米内罗竞技,库亚巴（+1）vs米内罗竞技,'0:0,'1:1,2,4.75,3,1.68
2022/7/23,周六018,瑞超,米亚尔比,代格福什,米亚尔比（-1）vs代格福什,'0:0,'2:1,3,1.47,3.75,5.2
2022/7/23,周六017,俄超,奥伦堡,乌拉尔,奥伦堡（-1）vs乌拉尔,'0:0,'3:0,3,2.05,3,3.15
2022/7/23,周六015,瑞超,马尔默,天狼星,马尔默（-1）vs天狼星,'1:0,'3:1,4,1.27,4.75,7.1
2022/7/23,周六014,俄超,莫斯科中央陆军,索契,莫斯科中央陆军（-1）vs索契,'1:0,'3:0,3,1.95,3.25,3.15
2022/7/23,周六013,德乙,海登海姆,不伦瑞克,海登海姆（-1）vs不伦瑞克,'1:0,'3:0,3,1.79,3.35,3.55
2022/7/23,周六012,德乙,纽伦堡,菲尔特,纽伦堡（-1）vs菲尔特,'1:0,'2:0,2,2.5,3.3,2.3
2022/7/23,周六011,德乙,基尔,凯泽斯劳滕,基尔（-1）vs凯泽斯劳滕,'0:1,'2:2,4,2.06,3.3,2.85
2022/7/23,周六010,日乙,仙台七夕,长崎航海,仙台七夕（-1）vs长崎航海,'0:1,'1:2,3,2.25,3.15,2.65
2022/7/23,周六009,日乙,山形山神,群马温泉,山形山神（-1）vs群马温泉,'0:1,'0:1,1,1.68,3.3,4.15
2022/7/23,周六008,日乙,枥木SC,山口雷诺法,枥木SC（-1）vs山口雷诺法,'2:0,'2:1,3,2.12,2.72,3.35
2022/7/23,周六007,日乙,大宫松鼠RB,秋田蓝色闪电,大宫松鼠RB（-1）vs秋田蓝色闪电,'0:0,'0:0,0,2.08,2.9,3.2
2022/7/23,周六006,女四强赛,中国女足,韩国女足,中国女足（+1）vs韩国女足,'0:1,'1:1,2,2.62,3.1,2.3
2022/7/23,周六005,日乙,岩手盛冈仙鹤,町田泽维亚,岩手盛冈仙鹤（+1）vs町田泽维亚,'0:2,'1:3,4,5.4,3.72,1.46
2022/7/23,周六003,日乙,新泻天鹅,冈山绿雉,新泻天鹅（-1）vs冈山绿雉,'2:1,'2:3,5,1.57,3.45,4.7
2022/7/23,周六002,日乙,德岛漩涡,琉球FC,德岛漩涡（-1）vs琉球FC,'0:0,'0:0,0,1.49,3.6,5.25
2022/7/23,周五003,俄超,圣彼得堡泽尼特,苏维埃之翼,圣彼得堡泽尼特（-1）vs苏维埃之翼,'3:0,'3:0,3,1.25,5.05,7.1
2022/7/23,周五002,德乙,达姆施塔特,桑德豪森,达姆施塔特（-1）vs桑德豪森,'1:1,'2:1,3,1.65,3.65,3.85
2022/7/23,周五001,德乙,杜塞尔多夫,帕德博恩,杜塞尔多夫（-1）vs帕德博恩,'2:1,'2:1,3,2.22,3.22,2.65
2022/7/24,周日012,瑞超,赫根,佐加顿斯,赫根（+1）vs佐加顿斯,'1:0,'1:2,3,2.1,3.25,2.82
2022/7/24,周日011,瑞超,卡尔马,埃尔夫斯堡,卡尔马（-1）vs埃尔夫斯堡,'0:0,'1:0,1,2.18,2.9,2.98
2022/7/24,周日010,俄超,莫斯科迪纳摩,莫斯科鱼雷,莫斯科迪纳摩（-1）vs莫斯科鱼雷,'3:0,'4:0,4,1.38,4.1,5.85
2022/7/24,周日009,瑞超,赫尔辛堡,松兹瓦尔,赫尔辛堡（-1）vs松兹瓦尔,'1:0,'1:0,1,1.7,3.5,3.76
2022/7/24,周日008,瑞超,韦纳穆,AIK索尔纳,韦纳穆（+1）vsAIK索尔纳,'0:1,'2:3,5,3.32,3.1,1.94
2022/7/24,周日007,俄超,莫斯科希姆基,下诺夫哥罗德,莫斯科希姆基（-1）vs下诺夫哥罗德,'0:0,'3:0,3,1.92,2.9,3.65
2022/7/24,周日006,德乙,比勒费尔德,雷根斯堡,比勒费尔德（-1）vs雷根斯堡,'0:1,'0:3,3,1.81,3.5,3.32
2022/7/24,周日005,德乙,汉堡,罗斯托克,汉堡（-1）vs罗斯托克,'0:0,'0:1,1,1.36,4.37,5.7
2022/7/24,周日004,德乙,卡尔斯鲁厄,马格德堡,卡尔斯鲁厄（-1）vs马格德堡,'0:3,'2:3,5,2.59,3.35,2.2
2022/7/24,周日002,日乙,熊本深红,金泽塞维根,熊本深红（-1）vs金泽塞维根,'1:0,'3:0,3,1.65,3.45,4.1
2022/7/24,周六032,美职足,波特兰伐木工,圣何塞地震,波特兰伐木工（-1）vs圣何塞地震,'0:1,'2:1,3,1.52,4.05,4.3
2022/7/24,周六031,美职足,皇家盐湖城,达拉斯FC,皇家盐湖城（-1）vs达拉斯FC,'0:1,'0:1,1,1.76,3.4,3.62
2022/7/24,周六030,美职足,西雅图海湾人,科罗拉多急流,西雅图海湾人（-1）vs科罗拉多急流,'1:1,'2:1,3,1.66,3.45,4.05
2022/7/24,周六029,美职足,温哥华白帽,芝加哥火焰,温哥华白帽（-1）vs芝加哥火焰,'0:1,'1:3,4,2.07,3.28,2.85
2022/7/24,周六028,美职足,休斯敦迪纳摩,明尼苏达联,休斯敦迪纳摩（-1）vs明尼苏达联,'0:1,'1:2,3,1.9,3.42,3.12
2022/7/24,周六027,美职足,堪萨斯城竞技,洛杉矶FC,堪萨斯城竞技（+1）vs洛杉矶FC,'0:0,'0:2,2,3.2,3.5,1.85
2022/7/24,周六026,美职足,华盛顿联,蒙特利尔CF,华盛顿联（-1）vs蒙特利尔CF,'0:2,'1:2,3,2.4,3.42,2.33
2022/7/24,周六025,美职足,多伦多FC,夏洛特FC,多伦多FC（-1）vs夏洛特FC,'4:0,'4:0,4,2.04,3.38,2.85
2022/7/24,周六024,美职足,辛辛那提FC,纳什维尔,辛辛那提FC（-1）vs纳什维尔,'0:1,'1:1,2,2.48,3,2.48
2022/7/24,周六023,美职足,哥伦布机员,新英格兰革命,哥伦布机员（-1）vs新英格兰革命,'0:0,'0:0,0,1.91,3.45,3.08
2022/7/24,周六022,美职足,奥兰多城,费城联合,奥兰多城（-1）vs费城联合,'0:1,'0:1,1,2.3,3.18,2.56
2022/7/24,周六021,美职足,纽约城,迈阿密国际,纽约城（-1）vs迈阿密国际,'1:0,'2:0,2,1.23,5,8
2022/7/24,周六020,德乙,汉诺威96,圣保利,汉诺威96（-1）vs圣保利,'1:1,'2:2,4,2,3.4,2.9
2022/7/24,周六019,俄超,克拉斯诺达尔,莫斯科斯巴达,克拉斯诺达尔（+1）vs莫斯科斯巴达,'0:1,'1:4,5,2.91,3.25,2.05
2022/7/25,周日021,美职足,洛杉矶银河,亚特兰大联,洛杉矶银河（-1）vs亚特兰大联,'1:0,'2:0,2,1.65,3.85,3.65
2022/7/25,周日020,美职足,奥斯汀FC,纽约红牛,奥斯汀FC（-1）vs纽约红牛,'1:2,'3:4,7,2.06,3.32,2.84
2022/7/25,周日019,挪超,斯特罗姆加斯特,汉坎,斯特罗姆加斯特（-1）vs汉坎,'0:0,'1:1,2,1.66,3.6,3.85
2022/7/25,周日018,俄超,莫斯科火车头,罗斯托夫,莫斯科火车头（-1）vs罗斯托夫,'1:1,'2:2,4,2.18,3.15,2.75
2022/7/25,周日017,俄超,格罗兹尼,沃罗涅日火炬,格罗兹尼（-1）vs沃罗涅日火炬,'1:1,'2:1,3,1.55,3.65,4.55
2022/7/25,周日016,挪超,海于格松,萨尔普斯堡,海于格松（-1）vs萨尔普斯堡,'2:1,'3:1,4,2.52,3.35,2.25
2022/7/25,周日015,挪超,克里斯蒂安松,奥德,克里斯蒂安松（-1）vs奥德,'2:0,'2:2,4,2.11,3.4,2.7
2022/7/25,周日014,挪超,桑纳菲尤尔,莫尔德,桑纳菲尤尔（+1）vs莫尔德,'1:1,'2:3,5,4.9,4.25,1.43
2022/7/25,周日013,挪超,瓦勒伦加,维京,瓦勒伦加（-1）vs维京,'3:1,'4:2,6,1.95,3.55,2.9
2022/7/26,周二003,欧冠,AEK拉纳卡,中日德兰,AEK拉纳卡（+1）vs中日德兰,'1:1,'1:1,2,4.27,3.15,1.7
2022/7/26,周二002,女四强赛,日本女足,中国女足,日本女足（-1）vs中国女足,'0:0,'0:0,0,1.7,3.15,4.27
2022/7/26,周一002,瑞超,北雪平,IFK哥德堡,北雪平（-1）vsIFK哥德堡,'0:1,'0:2,2,1.65,3.45,4.1
2022/7/26,周一001,瑞超,瓦尔贝里,哈马比,瓦尔贝里（+1）vs哈马比,'0:2,'0:3,3,6.95,4.3,1.31
2022/7/27,周三002,四强赛,日本,韩国,日本（-1）vs韩国,'0:0,'3:0,3,2.07,2.9,3.22
2022/7/27,周三001,四强赛,中国,中国香港,中国（-1）vs中国香港,'0:0,'1:0,1,1.52,3.45,5.25
2022/7/27,周二005,欧冠,谢里夫,马里博尔,谢里夫（-1）vs马里博尔,'0:0,'1:0,1,1.48,3.4,5.9
2022/7/27,周二004,欧冠,比尔森,赫尔辛基,比尔森（-1）vs赫尔辛基,'3:0,'5:0,5,1.36,4,6.5
2022/7/28,周三008,公开赛杯,萨克拉门托共和,堪萨斯城竞技,萨克拉门托共和（-1）vs堪萨斯城竞技,'0:0,'0:0,0,2.47,3.25,2.34
2022/7/28,周三007,公开赛杯,奥兰多城,纽约红牛,奥兰多城（-1）vs纽约红牛,'1:1,'5:1,6,2.62,3.1,2.3
2022/7/28,周三006,欧冠,奥林匹亚科斯,海法马卡比,奥林匹亚科斯（-1）vs海法马卡比,'0:1,'0:4,4,1.62,3.35,4.5
2022/7/28,周三005,挪超,桑纳菲尤尔,克里斯蒂安松,桑纳菲尤尔（-1）vs克里斯蒂安松,'1:0,'2:0,2,1.98,3.55,2.85
2022/7/28,周三004,欧冠,苏黎世,卡拉巴赫,苏黎世（-1）vs卡拉巴赫,'1:0,'2:1,3,1.9,3.3,3.22
2022/7/29,周五001,俄超,乌拉尔,克拉斯诺达尔,乌拉尔（-1）vs克拉斯诺达尔,'0:1,'1:3,4,2.39,3.2,2.45
2022/7/29,周四002,巴西杯,福塔雷萨,弗鲁米嫩塞,福塔雷萨（-1）vs弗鲁米嫩塞,'0:1,'0:1,1,2.63,2.78,2.5
2022/7/29,周四001,巴西杯,圣保罗,米内罗美洲,圣保罗（-1）vs米内罗美洲,'1:0,'1:0,1,1.45,3.55,6
2022/7/30,周六035,瑞超,松兹瓦尔,瓦尔贝里,松兹瓦尔（-1）vs瓦尔贝里,'0:3,'1:3,4,2.3,3.15,2.58
2022/7/30,周六034,俄超,圣彼得堡泽尼特,莫斯科火车头,圣彼得堡泽尼特（-1）vs莫斯科火车头,'0:0,'5:0,5,1.15,6.1,9.5
2022/7/30,周六033,挪超,奥勒松,博德闪耀,奥勒松（+1）vs博德闪耀,'1:2,'1:2,3,4.2,3.8,1.57
2022/7/30,周六032,英冠,布莱克本,女王公园巡游者,布莱克本（-1）vs女王公园巡游者,'1:0,'1:0,1,1.77,3.25,3.75
2022/7/30,周六031,英冠,布莱克浦,雷丁,布莱克浦（-1）vs雷丁,'1:0,'1:0,1,1.82,3.25,3.55
2022/7/30,周六030,英冠,加的夫城,诺维奇,加的夫城（+1）vs诺维奇,'0:0,'1:0,1,3.12,3.15,2
2022/7/30,周六029,英冠,赫尔城,布里斯托尔城,赫尔城（-1）vs布里斯托尔城,'0:1,'2:1,3,2.3,3.1,2.62
2022/7/30,周六028,英冠,卢顿,伯明翰,卢顿（-1）vs伯明翰,'0:0,'0:0,0,1.65,3.3,4.35
2022/7/30,周六027,英冠,米尔沃尔,斯托克城,米尔沃尔（-1）vs斯托克城,'1:0,'2:0,2,2.17,2.9,3
2022/7/30,周六026,英冠,罗瑟汉姆,斯旺西,罗瑟汉姆（-1）vs斯旺西,'1:1,'1:1,2,2.28,3.1,2.65
2022/7/30,周六025,英冠,维冈竞技,普雷斯顿,维冈竞技（-1）vs普雷斯顿,'0:0,'0:0,0,2.45,2.95,2.55
2022/7/30,周六024,德国杯,雷根斯堡,科隆,雷根斯堡（+1）vs科隆,'2:1,'2:2,4,4.8,4,1.47
2022/7/30,周六022,瑞超,代格福什,卡尔马,代格福什（+1）vs卡尔马,'1:1,'2:1,3,3.8,3.3,1.75
2022/7/30,周六021,法乙,第戎,圣埃蒂安,第戎（+1）vs圣埃蒂安,'2:0,'2:1,3,3.28,3,2
2022/7/30,周六020,俄超,沃罗涅日火炬,莫斯科迪纳摩,沃罗涅日火炬（+1）vs莫斯科迪纳摩,'0:2,'3:3,6,3.22,3.3,1.9
2022/7/30,周六019,韩职,城南FC,仁川联,城南FC（+1）vs仁川联,'0:0,'3:1,4,2.55,3.02,2.4
2022/7/30,周六018,韩职,浦项制铁,首尔FC,浦项制铁（-1）vs首尔FC,'1:0,'1:2,3,1.83,3.3,3.45
2022/7/30,周六017,韩职,全北现代,济州SK,全北现代（-1）vs济州SK,'0:0,'1:0,1,1.95,3.3,3.1
2022/7/30,周六016,韩职,蔚山现代,江原FC,蔚山现代（-1）vs江原FC,'1:1,'2:1,3,1.46,3.85,5.15
2022/7/30,周六015,韩职,水原三星,金泉尚武,水原三星（-1）vs金泉尚武,'0:0,'0:0,0,2.3,3.05,2.66
2022/7/30,周六014,日乙,山形山神,町田泽维亚,山形山神（+1）vs町田泽维亚,'1:0,'1:0,1,2.72,3,2.28
2022/7/30,周六013,日乙,冈山绿雉,千叶市原,冈山绿雉（-1）vs千叶市原,'0:0,'1:1,2,2.32,2.83,2.82
2022/7/30,周六012,日乙,山口雷诺法,仙台七夕,山口雷诺法（+1）vs仙台七夕,'1:2,'2:2,4,4.3,3.65,1.58
2022/7/30,周六011,日乙,长崎航海,新泻天鹅,长崎航海（+1）vs新泻天鹅,'1:1,'2:2,4,3.9,3.05,1.8
2022/7/30,周六010,日乙,大分三神,东京绿茵,大分三神（-1）vs东京绿茵,'2:2,'2:2,4,2.11,3.25,2.8
2022/7/30,周六009,日职,浦和红钻,川崎前锋,浦和红钻（+1）vs川崎前锋,'2:0,'3:1,4,2.55,3.12,2.35
2022/7/30,周六008,日职,横滨水手,鹿岛鹿角,横滨水手（-1）vs鹿岛鹿角,'1:0,'2:0,2,1.65,3.85,3.65
2022/7/30,周六007,日职,神户胜利船,柏太阳神,神户胜利船（-1）vs柏太阳神,'0:1,'0:1,1,2.13,3.1,2.88
2022/7/30,周六006,日职,广岛三箭,东京FC,广岛三箭（-1）vs东京FC,'1:0,'1:2,3,1.52,3.75,4.65
2022/7/30,周六005,日乙,琉球FC,熊本深红,琉球FC（+1）vs熊本深红,'1:0,'2:0,2,4.4,3.6,1.58
2022/7/30,周六004,日职,磐田喜悦,湘南海洋,磐田喜悦（+1）vs湘南海洋,'0:0,'1:0,1,3.5,3.07,1.9
2022/7/30,周六003,澳大利亚杯,纽卡斯尔喷气机,阿德莱德联,纽卡斯尔喷气机（-1）vs阿德莱德联,'0:1,'0:2,2,2.05,3.55,2.7
2022/7/30,周六002,日乙,枥木SC,德岛漩涡,枥木SC（+1）vs德岛漩涡,'0:0,'1:1,2,3.05,2.6,2.35
2022/7/30,周六001,日乙,横滨FC,岩手盛冈仙鹤,横滨FC（-1）vs岩手盛冈仙鹤,'0:1,'0:3,3,1.52,3.8,4.6
2022/7/30,周五005,美职足,洛杉矶FC,西雅图海湾人,洛杉矶FC（-1）vs西雅图海湾人,'2:1,'2:1,3,1.38,4.2,5.65
2022/7/30,周五004,英冠,哈德斯菲尔德,伯恩利,哈德斯菲尔德（+1）vs伯恩利,'0:1,'0:1,1,3,2.95,2.14
2022/7/30,周五003,德国杯,慕尼黑1860,多特蒙德,慕尼黑1860（+2）vs多特蒙德,'0:3,'0:3,3,10.5,6.3,1.13
2022/7/30,周五002,德国杯,德累斯顿,斯图加特,德累斯顿（+1）vs斯图加特,'0:1,'0:1,1,6.1,4.26,1.35
2022/7/31,周日013,俄超,莫斯科斯巴达,奥伦堡,莫斯科斯巴达（-1）vs奥伦堡,'3:0,'4:1,5,1.26,4.7,7.5
2022/7/31,周日012,俄超,苏维埃之翼,莫斯科鱼雷,苏维埃之翼（-1）vs莫斯科鱼雷,'0:1,'1:1,2,1.48,3.85,4.9
2022/7/31,周日011,挪超,莫尔德,斯特罗姆加斯特,莫尔德（-1）vs斯特罗姆加斯特,'1:0,'3:0,3,1.26,5.25,6.5
2022/7/31,周日010,挪超,萨尔普斯堡,利勒斯特罗姆,萨尔普斯堡（-1）vs利勒斯特罗姆,'0:0,'0:2,2,2.25,3.45,2.48
2022/7/31,周日009,德国杯,凯泽斯劳滕,弗赖堡,凯泽斯劳滕（+1）vs弗赖堡,'1:0,'1:1,2,4.8,3.78,1.5
2022/7/31,周日008,瑞超,哈马比,韦纳穆,哈马比（-1）vs韦纳穆,'0:0,'1:2,3,1.17,5.6,9.5
2022/7/31,周日007,瑞超,埃尔夫斯堡,赫根,埃尔夫斯堡（-1）vs赫根,'2:1,'4:4,8,1.9,3.75,2.9
2022/7/31,周日006,瑞超,天狼星,米亚尔比,天狼星（-1）vs米亚尔比,'0:0,'0:1,1,2.13,2.88,3.1
2022/7/31,周日005,俄超,下诺夫哥罗德,莫斯科中央陆军,下诺夫哥罗德（+1）vs莫斯科中央陆军,'0:2,'2:2,4,5.6,3.85,1.43
2022/7/31,周日004,英冠,桑德兰,考文垂,桑德兰（+1）vs考文垂,'1:0,'1:1,2,2.42,3.1,2.48
2022/7/31,周日003,韩职,水原FC,大邱FC,水原FC（-1）vs大邱FC,'1:1,'2:2,4,2.3,3.18,2.56
2022/7/31,周日002,日乙,金泽塞维根,秋田蓝色闪电,金泽塞维根（-1）vs秋田蓝色闪电,'0:2,'0:3,3,2.35,2.86,2.75
2022/7/31,周日001,澳大利亚杯,悉尼FC,中央海岸水手,悉尼FC（-1）vs中央海岸水手,'2:1,'3:3,6,1.6,3.7,4.1
2022/7/31,周六060,美职足,圣何塞地震,皇家盐湖城,圣何塞地震（-1）vs皇家盐湖城,'1:1,'2:2,4,1.93,3.52,2.97
2022/7/31,周六059,美职足,达拉斯FC,洛杉矶银河,达拉斯FC（-1）vs洛杉矶银河,'1:0,'1:0,1,1.91,3.42,3.1
2022/7/31,周六058,美职足,堪萨斯城竞技,奥斯汀FC,堪萨斯城竞技（-1）vs奥斯汀FC,'0:1,'0:2,2,2.46,3.32,2.32
2022/7/31,周六057,美职足,迈阿密国际,辛辛那提FC,迈阿密国际（-1）vs辛辛那提FC,'3:2,'4:4,8,1.98,3.42,2.92
2022/7/31,周六056,美职足,纳什维尔,温哥华白帽,纳什维尔（-1）vs温哥华白帽,'1:0,'1:1,2,1.47,3.65,5.4
2022/7/31,周六055,美职足,新英格兰革命,多伦多FC,新英格兰革命（-1）vs多伦多FC,'0:0,'0:0,0,1.53,4.05,4.2
2022/7/31,周六054,美职足,蒙特利尔CF,纽约城,蒙特利尔CF（-1）vs纽约城,'0:0,'0:0,0,2.3,3.42,2.43
2022/7/31,周六053,美职足,费城联合,休斯敦迪纳摩,费城联合（-1）vs休斯敦迪纳摩,'3:0,'6:0,6,1.5,3.7,4.95
2022/7/31,周六051,美职足,芝加哥火焰,亚特兰大联,芝加哥火焰（-1）vs亚特兰大联,'0:0,'0:0,0,1.78,3.55,3.38
2022/7/31,周六050,美职足,明尼苏达联,波特兰伐木工,明尼苏达联（-1）vs波特兰伐木工,'3:1,'4:4,8,1.67,3.65,3.75
2022/7/31,周六049,德超杯,莱比锡红牛,拜仁慕尼黑,莱比锡红牛（+1）vs拜仁慕尼黑,'0:3,'3:5,8,3.42,3.72,1.73
2022/7/31,周六048,挪超,格里姆斯塔,瓦勒伦加,格里姆斯塔（+1）vs瓦勒伦加,'1:3,'2:5,7,5.35,4.4,1.38
2022/7/31,周六047,俄超,索契,格罗兹尼,索契（-1）vs格罗兹尼,'1:0,'2:1,3,1.74,3.45,3.65
2022/7/31,周六046,法乙,奎维利鲁昂,罗德兹,奎维利鲁昂（-1）vs罗德兹,'0:0,'0:0,0,2.37,2.65,2.95
2022/7/31,周六045,法乙,梅斯,亚眠,梅斯（-1）vs亚眠,'2:0,'3:0,3,1.73,3.15,4.1
2022/7/31,周六044,法乙,阿纳西,尼奥尔,阿纳西（-1）vs尼奥尔,'0:2,'1:2,3,2.32,2.75,2.9
2022/7/31,周六043,法乙,巴斯蒂亚,拉瓦勒,巴斯蒂亚（-1）vs拉瓦勒,'0:1,'0:2,2,1.86,2.85,4
2022/7/31,周六042,法乙,尼姆,卡昂,尼姆（+1）vs卡昂,'0:0,'0:1,1,2.95,2.9,2.2
2022/7/31,周六041,法乙,勒阿弗尔,格勒诺布尔,勒阿弗尔（-1）vs格勒诺布尔,'0:0,'0:0,0,1.91,2.87,3.75
2022/7/31,周六040,法乙,甘冈,波城FC,甘冈（-1）vs波城FC,'3:0,'4:0,4,1.5,3.5,5.35
2022/7/31,周六039,英冠,米德尔斯堡,西布罗姆维奇,米德尔斯堡（-1）vs西布罗姆维奇,'1:0,'1:1,2,2.1,2.98,3.05
2022/7/31,周六038,挪超,汉坎,克里斯蒂安松,汉坎（-1）vs克里斯蒂安松,'0:1,'0:1,1,1.65,3.62,3.9
2022/7/31,周六037,挪超,奥德,罗森博格,奥德（+1）vs罗森博格,'1:0,'2:3,5,3.15,3.45,1.88
2022/7/31,周六036,社区盾杯,利物浦,曼彻斯特城,利物浦（+1）vs曼彻斯特城,'1:0,'3:1,4,3.15,3.11,2
2022/8/1,周日018,美职足,华盛顿联,奥兰多城,华盛顿联（-1）vs奥兰多城,'0:1,'2:1,3,2.24,3.24,2.6
2022/8/1,周日017,法超杯,巴黎圣日尔曼,南特,巴黎圣日尔曼（-2）vs南特,'2:0,'4:0,4,1.2,5.35,8.4
2022/8/1,周日016,俄超,罗斯托夫,莫斯科希姆基,罗斯托夫（-1）vs莫斯科希姆基,'1:0,'1:0,1,1.62,3.55,4.2
2022/8/1,周日015,德国杯,奥厄,美因茨,奥厄（+1）vs美因茨,'0:1,'0:3,3,8.6,5.1,1.21
2022/8/1,周日014,德国杯,不伦瑞克,柏林赫塔,不伦瑞克（+1）vs柏林赫塔,'0:2,'2:2,4,4.05,3.38,1.68
2022/8/2,周二003,韩职,蔚山现代,首尔FC,蔚山现代（-1）vs首尔FC,'0:0,'1:1,2,1.42,3.95,5.5
2022/8/2,周二002,韩职,济州SK,城南FC,济州SK（-1）vs城南FC,'0:1,'1:2,3,1.5,3.75,4.85
